comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             100         0           1           2             .000254      NA          .000045           .000032             .000057            .000416              3             614
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             1000        0           1           2             .000462      NA          .000055           .000173             .000202            .000833              4             386
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             10000       0           1           2             .000875      NA          .000156           .001947             .002436            .002916              5             181
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             100000      0           1           2             .000311      NA          .001528           .021805             .024231            .024583              25            165
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             1000000     0           1           2             .001011      NA          .011512           .213070             .243437            .244583              226           118
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             10          0           1           2             .000683      NA          .000038           .000039             .000059            .000833              3             334
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             100         0           1           2             .000239      NA          .000033           .000021             .000034            .000416              3             528
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             1000        0           1           2             .000219      NA          .000053           .000040             .000058            .000416              4             630
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             10000       0           1           2             .000676      NA          .000199           .001939             .002195            .002916              5             232
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             100000      0           1           2             .000328      NA          .001545           .021411             .024225            .024583              25            167
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             1000000     0           1           2             .001362      NA          .011698           .212469             .243694            .245000              224           120
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             10          0           1           2             .000243      NA          .000041           .000022             .000029            .000416              3             675
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             100         0           1           2             .000283      NA          .000035           .000033             .000074            .000416              3             526
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             1000        0           1           2             .000482      NA          .000047           .000047             .000058            .000833              4             420
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             10000       0           1           2             .000248      NA          .000183           .001885             .002389            .002916              5             238
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             100000      0           1           2             .000308      NA          .001510           .021797             .024401            .025000              25            160
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             1000000     0           1           2             .000880      NA          .011338           .211330             .243456            .244166              226           117
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     100              10          0           1           2             .000489      NA          .000038           .000048             .000092            .000833              3             405
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     100              100         0           1           2             .000238      NA          .000029           .000019             .000026            .000416              3             523
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     100              1000        0           1           2             .000963      NA          .000058           .004526             .010102            .010833              4             34
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     100              10000       0           1           2             .000257      NA          .000242           .019623             .033941            .034166              5             24
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     100              100000      0           1           2             .001082      NA          .001870           .208807             .247829            .248333              26            19
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     100              1000000     0           1           2             .001264      NA          .013822           2.107621            2.426780           2.427916             228           14
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     100              10          0           1           2             .000674      NA          .000031           .000160             .000204            .000833              3             336
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     100              100         0           1           2             .000226      NA          .000051           .000028             .000045            .000416              3             642
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     100              1000        0           1           2             .000799      NA          .000052           .004633             .009510            .010000              4             33
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     100              10000       0           1           2             .000223      NA          .000243           .020927             .040748            .041250              5             20
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     100              100000      0           1           2             .000298      NA          .001895           .200687             .246393            .246666              26            20
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     100              1000000     0           1           2             .000882      NA          .014010           1.989424            2.427157           2.427916             228           14
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     100              10          0           1           2             .000237      NA          .000031           .000016             .000022            .000416              3             528
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     100              100         0           1           2             .000241      NA          .000033           .000018             .000027            .000416              3             542
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     100              1000        0           1           2             .000725      NA          .000057           .003291             .009851            .010416              4             37
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     100              10000       0           1           2             .000978      NA          .000258           .020185             .035389            .036666              5             23
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     100              100000      0           1           2             .000763      NA          .001804           .210949             .245327            .246250              25            19
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     100              1000000     0           1           2             .001279      NA          .013986           1.979393            2.426689           2.427916             228           14
